CT_ID_10,TotalPop,PopDen,SexRatio,AgeU18,Age1834,Age3564,AgeO65,ForBorn,White,Black,Asian,Hispanic,TwoOrMore,EthHet,MedHouseIncome,PubAssist,GINI,FamPovPer,UnempRate,TotalHouseH,FamHousePer,FemHeadPer,SameSexCoupPer,GrandHeadPer,LessThanHS,HSGrad,SomeColl,Bach,Master,Prof,Doc,CommuteLess10,Commute1030,Commute3060,Commute6090,CommuteOver90,ByAuto,ByPubTrans,ByBike,ByWalk,TotalHouseUnits,VacantUnitPer,RentersPer,HomeOwnPer,MedGrossRent,MedHomeVal,MedYrBuiltRaw,MedYrBuilt,MedYrMovedInraw,MedYrRentMovedIn,MedYrOwnMovedIn
25017374000,5410,2825.774588,1.207262342,0.205730129,0.248428835,0.374121996,0.171719039,0.299815157,0.651571165,0.063585952,0.2012939,0.065064695,0.015341959,0.526659196,124263,0.020624632,0.4782,0.050314465,0.052893149,1697,0.749558044,0.182389937,0.105263158,0.009433962,0.029302899,0.069401604,0.137877853,0.324491055,0.229179519,0.09222702,0.117520049,0.094439902,0.434587081,0.380621423,0.074407195,0.015944399,0.756735951,0.086605081,0.020015396,0.074672825,1726,0.016801854,0.139068945,0.860931055,1717,728000,1954,1950 to 1959,2001,2011,1998
25017374100,4751,5481.929589,1.074672489,0.21006104,0.185855609,0.443696064,0.160387287,0.319511682,0.651862766,0.027994107,0.209429594,0.059776889,0.044622185,0.526857233,99839,0.0265625,0.4348,0.037066882,0.047328792,1920,0.646354167,0.161966156,0.148148148,0.007252216,0.047417443,0.134631668,0.16850127,0.289867344,0.21450748,0.084956252,0.060118544,0.054307881,0.405471621,0.396080033,0.113107391,0.031033075,0.719737857,0.143407864,0.01156515,0.045489591,2077,0.075589793,0.3625,0.6375,1655,566500,1954,1950 to 1959,2005,2011,1999
25017374200,4437,5621.612711,1.078220141,0.256028848,0.165877845,0.429118774,0.148974532,0.144466982,0.828938472,0.011494253,0.097813838,0.029299076,0.028397566,0.302302909,164612,0.014003819,0.4454,0.006912442,0.040702314,1571,0.828771483,0.074500768,0,0,0.015064103,0.026602564,0.069551282,0.326923077,0.288141026,0.129487179,0.144230769,0.043627451,0.347058824,0.498529412,0.106372549,0.004411765,0.588432523,0.219195306,0.032271584,0.012154233,1617,0.028447743,0.225970719,0.774029281,1750,906000,1939,Prior to 1940,2001,2012,1997
25017374300,3656,3747.031156,1.09512894,0.240153173,0.100656455,0.446115974,0.213074398,0.125273523,0.828774617,0.019693654,0.086706783,0.033916849,0.030908096,0.304076375,184196,0.012869039,0.4296,0.003686636,0.044212618,1321,0.821347464,0.047926267,0,0,0.0019516,0.055035129,0.071818891,0.274785324,0.284543326,0.167837627,0.144028103,0.074481074,0.416971917,0.446886447,0.061660562,0,0.681392931,0.136694387,0.003118503,0.025467775,1344,0.017113095,0.152157456,0.847842544,2228,1078700,1939,Prior to 1940,1999,2012,1996
25017374400,5880,3594.242302,1.045929019,0.270578231,0.071598639,0.427040816,0.230782313,0.16037415,0.8,0.016836735,0.109863946,0.042176871,0.031122449,0.345867549,159417,0.005982513,0.5595,0.02184466,0.042784909,2173,0.758398527,0.089805825,,0.008495146,0.032917706,0.070573566,0.075062344,0.307730673,0.259351621,0.151122195,0.103241895,0.0639481,0.424003707,0.436978684,0.071362373,0.003707136,0.777777778,0.069392813,0.009913259,0.017348203,2258,0.037643933,0.226415094,0.773584906,923,1202300,1945,1940 to 1949,2001,2010,1997
25017374500,4641,6575.520741,1.027522936,0.244343891,0.140917906,0.431803491,0.182934712,0.173669468,0.746175393,0.034044387,0.142857143,0.041585865,0.022193493,0.419925715,123462,0.012790698,0.4196,0.01000834,0.043671654,1720,0.697093023,0.082568807,0,0.008340284,0.03150315,0.177317732,0.158715872,0.250525053,0.211821182,0.089108911,0.081008101,0.07424812,0.406484962,0.475093985,0.044172932,0,0.730220493,0.118893212,0.024210981,0.03718115,1730,0.005780347,0.304069767,0.695930233,1543,653800,1939,Prior to 1940,2004,2011,2000
25017374600,5056,7736.527583,1.133333333,0.247626582,0.185719937,0.433148734,0.133504747,0.198378165,0.725474684,0.026700949,0.127966772,0.106012658,0.011471519,0.445359364,114786,0.011627907,0.3939,0.024229075,0.062294001,1892,0.71987315,0.12041116,0,0,0.053651685,0.171067416,0.136235955,0.239606742,0.271067416,0.079775281,0.048595506,0.129829985,0.349304482,0.469474498,0.047527048,0.003863988,0.772298767,0.113125453,0.00906454,0.024292966,2016,0.061507937,0.288054968,0.711945032,1760,580300,1939,Prior to 1940,2004,2012,1998
25017374700,4929,5383.6662,1.146777003,0.261513492,0.201257862,0.405356056,0.131872591,0.250152161,0.67640495,0.043619395,0.194359911,0.048488537,0.035504159,0.500446778,114563,0.004479283,0.4005,0.022848439,0.034686347,1786,0.735162374,0.178979436,0,0,0.057506053,0.172215496,0.088075061,0.234261501,0.291162228,0.079903148,0.076876513,0.113780025,0.468605141,0.371260008,0.040876528,0.005478298,0.781676413,0.093957115,0.007017544,0.023391813,1836,0.027233115,0.424412094,0.575587906,1695,645100,1947,1940 to 1949,2007,2011,2001
25017374800,4740,3892.10062,1.180312787,0.151054852,0.385443038,0.310548523,0.152953586,0.166033755,0.740295359,0.028270042,0.132489451,0.046835443,0.047890295,0.431416573,124280,0.006046863,0.5058,0.007882883,0.043669872,1323,0.671201814,0.094594595,,0,0.023893459,0.063063063,0.085389738,0.2475519,0.355268312,0.100665883,0.124167646,0.161366872,0.471760797,0.315614618,0.041765543,0.009492169,0.583406884,0.151809356,0.030008826,0.164607237,1447,0.08569454,0.358276644,0.641723356,1573,818900,1944,1940 to 1949,2004,2009,1998
25017382100,5057,2248.675745,1.051521298,0.283962824,0.129127941,0.425548744,0.16136049,0.122800079,0.845560609,0.027091161,0.094324698,0.018785841,0.01423769,0.275043269,120270,0.010242588,0.3543,0,0.041240876,1855,0.761185984,0.113314448,0,0,0.008247423,0.192930781,0.193519882,0.335787923,0.203240059,0.039469809,0.026804124,0.104013104,0.424651925,0.35012285,0.087223587,0.033988534,0.883081688,0.050716221,0,0.004645761,1886,0.016436903,0.064690027,0.935309973,1298,461200,1958,1950 to 1959,2002,2012,2002
25017382200,5503,3260.852008,1.114099116,0.272760313,0.169180447,0.433218245,0.124840996,0.091586407,0.812284209,0.010539706,0.085044521,0.069598401,0.021079411,0.328006771,107543,0.009018036,0.3629,0.013678906,0.034578574,1996,0.695891784,0.125269978,0.142857143,0,0.029766693,0.111021722,0.154465004,0.357200322,0.263341378,0.052024671,0.032180209,0.115491975,0.264131193,0.433007676,0.162944871,0.024424285,0.799542932,0.088475351,0.020894548,0.023506366,2092,0.045889101,0.212925852,0.787074148,1659,498400,1950,1950 to 1959,2002,2010,2000
25017382300,5877,1168.81636,1.051308901,0.2618683,0.10124213,0.459077761,0.177811809,0.109069253,0.878849753,0.019057342,0.039646078,0.039475923,0.018717032,0.224129769,127222,0,0.4632,0.012258065,0.017622557,2194,0.706472197,0.080645161,0.152542373,0,0.006737247,0.080606352,0.129451396,0.389557267,0.281520693,0.054619827,0.057507218,0.144337017,0.290400552,0.433701657,0.093922652,0.037638122,0.841548131,0.089646047,0.00595435,0.020840225,2258,0.028343667,0.194621696,0.805378304,1234,646900,1959,1950 to 1959,2002,2011,2000
25017382400,4812,2674.362464,1.166591625,0.236492103,0.161679135,0.418121363,0.183707398,0.130714879,0.887572735,0.014546966,0.060473815,0.02680798,0.010598504,0.207627276,95331,0.025063939,0.4745,0.016733068,0.026086957,1955,0.641943734,0.124302789,0,0.006374502,0.06874821,0.191062733,0.185906617,0.25236322,0.198224005,0.052993412,0.050701805,0.092110874,0.423454158,0.352665245,0.096801706,0.034968017,0.809112333,0.081304006,0,0.006284368,2006,0.025423729,0.287468031,0.712531969,528,481000,1952,1950 to 1959,2004,2010,2000
25017382500,4869,2606.278939,0.871972318,0.240090368,0.193879647,0.459848018,0.106181968,0.185869788,0.830355309,0.042924625,0.074964058,0.036557815,0.004313001,0.301711453,103911,0.012827365,0.3781,0.018683997,0.050050727,1871,0.657936932,0.161657189,0,0.017871649,0.039349112,0.165384615,0.15443787,0.347633136,0.219822485,0.032840237,0.040532544,0.141304348,0.422038981,0.335082459,0.092578711,0.008995502,0.859285714,0.069285714,0,0.020714286,2131,0.122008447,0.412613576,0.587386424,1447,458300,1954,1950 to 1959,2007,2012,1998
25017382601,4661,6513.629695,1.030936819,0.172709719,0.336623042,0.386397769,0.10426947,0.346063077,0.604376743,0.017378245,0.320102982,0.051705643,0.006436387,0.529287356,77541,0.006902502,0.4671,0.02401537,0.042088091,2318,0.449094047,0.16426513,0,0,0.022335312,0.072377721,0.18179248,0.306191688,0.311280746,0.07492225,0.031099802,0.0148989,0.354735722,0.455835403,0.13515431,0.039375665,0.826876928,0.123757285,0,0.002742544,2427,0.044911413,0.480586713,0.519413287,1317,243400,1984,1980 to 1989,2010,2012,2006
25017382602,4606,2866.9639,1.13339509,0.222970039,0.121580547,0.451801997,0.203647416,0.172383847,0.806990881,0.002822406,0.129396439,0.036474164,0.011723838,0.330683948,113672,0.014461703,0.4596,0,0.05471246,1867,0.723620782,0.11472983,0.205128205,0.011843079,0.045289855,0.133152174,0.132850242,0.343297101,0.209541063,0.047101449,0.088768116,0.102658112,0.294225481,0.439505041,0.123739688,0.039871677,0.760906758,0.142429427,0,0.023952096,1876,0.004797441,0.211033744,0.788966256,1100,451900,1961,1960 to 1969,2004,2008,2002
25017383101,3269,3007.136467,1.019147622,0.183542368,0.25971245,0.497399816,0.059345366,0.438666259,0.452431936,0.070969716,0.038543897,0.278678495,0.021413276,0.711121307,28472,0.085139319,0.5353,0.259696459,0.052688172,1292,0.458978328,0.227655987,0,0,0.31257485,0.288223553,0.179241517,0.154091816,0.046307385,0.011976048,0.00758483,0.085257549,0.369449378,0.402605092,0.104203671,0.03848431,0.723441109,0.041570439,0.01443418,0.158775982,1357,0.047899779,0.757739938,0.242260062,1053,237100,1943,1940 to 1949,2011,2012,2005
25017383102,5645,12399.44908,1.107916355,0.312488928,0.280070859,0.362621789,0.044818423,0.467847653,0.304162976,0.119220549,0.010983171,0.511426041,0.036315323,0.631594119,35724,0.057633974,0.4182,0.250875964,0.120075638,1978,0.721435794,0.423966363,0,0.037140855,0.30544805,0.389997023,0.155701102,0.101816017,0.037808872,0.002381661,0.006847276,0.088061901,0.56705969,0.289609433,0.048268239,0.007000737,0.896312523,0.033588901,0,0.029937934,2007,0.014449427,0.908998989,0.091001011,1004,208200,1964,1960 to 1969,2011,2011,2002
25017383200,6063,6477.737787,1.043478261,0.214085436,0.27065809,0.395018968,0.120237506,0.25977239,0.474187696,0.091208972,0.044697345,0.317169718,0.058386937,0.66423247,61694,0.039875942,0.3927,0.132430399,0.069373487,2257,0.588834736,0.247554552,0.200956938,0,0.138085743,0.407527418,0.161016949,0.198404786,0.05782652,0.017946162,0.019192423,0.089253731,0.420597015,0.356716418,0.101791045,0.031641791,0.883565621,0.033391405,0,0.038617886,2367,0.046472328,0.599911387,0.400088613,1043,274300,1941,1940 to 1949,2008,2011,2002
25017383300,3086,2819.801983,1.075319435,0.193778354,0.29455606,0.315618924,0.196046662,0.228775113,0.711600778,0.029812054,0.042449773,0.106286455,0.08522359,0.479636781,50625,0.015921152,0.4597,0.035168196,0.033977739,1319,0.495830174,0.149847095,0,0,0.144513827,0.25691347,0.220785013,0.246654773,0.106601249,0.020071365,0.004460303,0.153164557,0.427848101,0.308860759,0.098101266,0.012025316,0.871437235,0.046694967,0,0.024257126,1400,0.057857143,0.549658832,0.450341168,1061,351300,1952,1950 to 1959,2009,2011,2001
25017383400,6131,8643.940289,1.279182156,0.215136193,0.234708857,0.447561572,0.102593378,0.379546567,0.701843092,0.012559126,0.05398793,0.181536454,0.045995759,0.471388361,56186,0.048906049,0.4043,0.111111111,0.037260562,2331,0.598455598,0.132616487,0,0,0.225249331,0.235952323,0.194843104,0.247628314,0.084164437,0.005108246,0.007054245,0.089610753,0.518622235,0.294595351,0.087650518,0.009521143,0.919724138,0.034758621,0,0.013241379,2426,0.03915911,0.569283569,0.430716431,1275,301100,1939,Prior to 1940,2007,2010,2002
25017383501,4931,6027.608093,1.136481802,0.224700872,0.305211925,0.32792537,0.142161833,0.329142162,0.455080105,0.044210099,0.212735753,0.252281484,0.020888258,0.682045117,41579,0.056429232,0.49,0.157227388,0.058342624,2162,0.547178538,0.355874894,0,0.020287405,0.133292571,0.286456741,0.200856007,0.197493121,0.143381229,0.015897279,0.022623051,0.151976936,0.440691928,0.31878089,0.065074135,0.023476112,0.846246973,0.076271186,0,0.035916061,2214,0.023486902,0.789546716,0.210453284,1097,318200,1962,1960 to 1969,,2012,2002
25017383502,3837,5729.080974,1.38619403,0.096429502,0.541568934,0.253322909,0.108678655,0.120406568,0.765181131,0.052645296,0.049257232,0.054209017,0.059421423,0.406361417,75380,0.01997897,0.441,0,0.042439225,951,0.515247108,0.057142857,0,0,0.033830275,0.240825688,0.185779817,0.28956422,0.181192661,0.049311927,0.019495413,0.192610837,0.492118227,0.215270936,0.06453202,0.03546798,0.625622454,0.085559077,0.016296967,0.178813943,1091,0.12832264,0.339642482,0.660357518,1098,337100,1955,1950 to 1959,2005,2011,2002
25017383600,5974,2508.541274,1.076468544,0.151155005,0.261633746,0.386508202,0.200703047,0.295446937,0.67710077,0.06344158,0.112989622,0.09558085,0.009541346,0.51560736,72205,0.008768267,0.466,0.088086185,0.026022305,2395,0.658872651,0.093789607,0.170984456,0.020912548,0.107836717,0.158698974,0.186422179,0.302335735,0.181838027,0.049115914,0.013752456,0.166874222,0.371731009,0.373287671,0.079078456,0.009028643,0.80161822,0.023673959,0,0.110878034,2565,0.066276803,0.475574113,0.524425887,1398,378300,1962,1960 to 1969,2007,2011,2000
25017383700,5285,3188.608258,1.163323782,0.170104068,0.193188269,0.470955535,0.165752129,0.186187323,0.908798486,0.014569536,0.033112583,0.036896878,0.002649007,0.171415217,87600,0.009004739,0.4179,0,0.029068111,2110,0.707109005,0.170911528,0.64516129,0,0.043035396,0.23223835,0.170104405,0.312452254,0.169340463,0.029793736,0.043035396,0.105015674,0.442633229,0.355799373,0.082758621,0.013793103,0.913844326,0.029411765,0,0.000297089,2110,0,0.219905213,0.780094787,1506,349200,1958,1950 to 1959,2003,2012,1998
25017383800,5521,2717.570776,1.053943452,0.190726318,0.176779569,0.453178772,0.179315341,0.178771962,0.815431987,0.023727586,0.090382177,0.05017207,0.017388154,0.323821502,108750,0.018733274,0.3534,0.019570707,0.061249242,2242,0.706512043,0.154671717,0,0,0.028696498,0.199902724,0.230787938,0.315175097,0.173638132,0.03307393,0.018725681,0.101915185,0.366621067,0.405266758,0.10875513,0.01744186,0.878875969,0.051679587,0.003875969,0,2258,0.007085917,0.132024978,0.867975022,1159,349600,1960,1960 to 1969,2001,2011,2000
25017383901,8079,1549.550896,1.065184049,0.229607625,0.130214135,0.45488303,0.18529521,0.094937492,0.860626315,0.059660849,0.034657755,0.02685976,0.018071544,0.253840322,99707,0.014155395,0.3528,0.022591645,0.066712049,3179,0.737967914,0.098465473,0,0,0.024122807,0.185560054,0.157051282,0.398448043,0.199730094,0.013663968,0.021423752,0.044293903,0.374413757,0.374153205,0.180041688,0.027097447,0.897127425,0.016449791,0.004173828,0.000245519,3259,0.024547407,0.136520919,0.863479081,278,371500,1963,1960 to 1969,2000,2011,1998
25017383902,5401,1225.750756,0.990785109,0.217922607,0.155341603,0.444917608,0.181818182,0.165339752,0.827069061,0.042584707,0.092390298,0.029994445,0.005184225,0.304707677,139364,0,0.389,0.00968523,0.031108231,1938,0.852425181,0.040556901,0.108108108,0,0.010154862,0.137598375,0.141406448,0.349581112,0.234323432,0.079461792,0.047473978,0.067150635,0.398185118,0.427949183,0.086025408,0.020689655,0.887276409,0.038812015,0,0.003712454,1986,0.024169184,0.04127967,0.95872033,,455700,1967,1960 to 1969,1998,2012,1997
25017384001,1522,1263.638599,1.337941628,0.192509855,0.247700394,0.408672799,0.151116951,0.186596583,0.727332457,0.045992116,0.076872536,0.081471748,0.068331143,0.456325189,96563,0.02862254,0.3951,0.099744246,0.062098501,559,0.699463327,0.204603581,0,0.028132992,0.044843049,0.143497758,0.25470852,0.328251121,0.191928251,0.019730942,0.017040359,0.036319613,0.532687651,0.266343826,0.111380145,0.053268765,0.940023068,0.006920415,0,0.005767013,580,0.036206897,0.150268336,0.849731664,1652,364200,1968,1960 to 1969,2004,2013,2002
25017384002,5999,2527.890748,1.017148621,0.182197033,0.289214869,0.380063344,0.148524754,0.299716619,0.634105684,0.056176029,0.218703117,0.051508585,0.023503917,0.544270047,70271,0.053109244,0.4824,0.089452603,0.066409479,2975,0.503529412,0.181575434,0.098445596,0,0.040486726,0.106637168,0.176548673,0.361946903,0.219026549,0.043362832,0.05199115,0.046237245,0.413903061,0.390625,0.121173469,0.028061224,0.919901417,0.030807147,0,0.005853358,2985,0.003350084,0.667226891,0.332773109,1482,427000,1974,1970 to 1979,,,1998
25017385100,6953,1037.465015,0.961907449,0.256723716,0.170861499,0.440816914,0.131597871,0.127714656,0.801524522,0.034086006,0.065583201,0.078671077,0.020135193,0.34590629,118625,0.004079967,0.4146,0.025966851,0.01547744,2451,0.738474092,0.111049724,0.13592233,0.010497238,0.044339217,0.201248386,0.203400775,0.290787774,0.207705553,0.010761946,0.04175635,0.051319223,0.479269353,0.343577849,0.082342708,0.043490867,0.880848749,0.039717084,0.003264418,0.010609358,2623,0.06557377,0.209710322,0.790289678,906,455400,1982,1980 to 1989,2004,2012,2002
25017385201,2572,1178.85776,1.099591837,0.217729393,0.208786936,0.419517885,0.153965785,0.215007776,0.867807154,0.01244168,0.052099533,0.040435459,0.019828927,0.24240656,66549,0.008466604,0.4296,0.019607843,0.040843215,1063,0.671683913,0.263305322,0.157894737,0.004201681,0.045226131,0.264656616,0.259631491,0.247906198,0.125069793,0.042434394,0.015075377,0.087517934,0.525107604,0.322812052,0.049497848,0.015064562,0.93153527,0.018672199,0.006915629,0,1090,0.024770642,0.353715898,0.646284102,1311,357900,1964,1960 to 1969,2005,2012,1997
25017385202,7895,2291.190714,1.143632908,0.207219759,0.19379354,0.46219126,0.13679544,0.176820773,0.797213426,0.026725776,0.11969601,0.035338822,0.021025966,0.348160519,107155,0.008094645,0.3917,0.0349619,0.044256689,3212,0.694582814,0.099506948,0.159817352,0,0.043714918,0.147814254,0.173328797,0.329137608,0.232352441,0.03742133,0.036230651,0.073941295,0.413847188,0.36298454,0.119874524,0.029352454,0.856254023,0.066723879,0,0.025101909,3212,0,0.147571606,0.852428394,1923,344200,1984,1980 to 1989,2005,,2003
25017386100,4255,269.0086649,1.090909091,0.290716804,0.100352526,0.448413631,0.160517039,0.09800235,0.897532315,0.002115159,0.047473561,0.025616921,0.025146886,0.191521304,158250,0.00621118,0.4604,0.035686579,0.02919708,1449,0.88957902,0.072924748,0,0,0.013576277,0.087173991,0.093604859,0.35441229,0.285816363,0.109682029,0.055734191,0.077384196,0.31226158,0.415803815,0.178746594,0.015803815,0.84054326,0.0638833,0,0.014084507,1539,0.058479532,0.071773637,0.928226363,1097,716800,1969,1960 to 1969,2001,2006,2000
25017387100,4297,703.7329196,1.059923298,0.267861299,0.140097743,0.443797999,0.14824296,0.051896672,0.908075401,0.016755876,0.024202932,0.033279032,0.017686758,0.17342503,103583,0,0.4033,0.027895182,0.047302905,1571,0.753023552,0.081994928,0.08045977,0.010143702,0.027201632,0.153349201,0.191771506,0.401564094,0.192791567,0.012920775,0.020401224,0.091308594,0.263671875,0.468261719,0.13671875,0.040039063,0.873897707,0.025132275,0,0.003968254,1571,0,0.131126671,0.868873329,1071,394500,1967,1960 to 1969,2001,2010,1999
25017387201,5868,1172.156935,1.032559751,0.260224949,0.13190184,0.453817314,0.154055896,0.107532379,0.889911384,0.009032038,0.041240627,0.047716428,0.012099523,0.203998504,103281,0.014499532,0.4154,0.008880995,0.064569536,2138,0.789990645,0.13321492,0,0,0.033611322,0.152388173,0.252716705,0.323982815,0.195602729,0.030073288,0.011624968,0.155956407,0.342352499,0.338594513,0.127019917,0.036076663,0.863362832,0.06300885,0,0.015575221,2215,0.03476298,0.228718428,0.771281572,954,387000,1962,1960 to 1969,2000,2008,1996
25017387202,4159,552.1754518,1.033740831,0.261601346,0.140177927,0.466217841,0.132002885,0.076460688,0.91632604,0,0.025486896,0.044481847,0.006251503,0.157718372,127500,0.021985816,0.4067,0.010058676,0.054537522,1410,0.846099291,0.038558256,0,0,0.030967293,0.138830898,0.210508003,0.352470424,0.204940849,0.035142658,0.027139875,0.058359621,0.335436383,0.411146162,0.154574132,0.040483701,0.852186312,0.036596958,0,0.005228137,1419,0.006342495,0.058156028,0.941843972,933,442100,1973,1970 to 1979,2000,2012,1999
25017388100,5287,514.0123839,0.966158423,0.23188954,0.20692264,0.449404199,0.11178362,0.210516361,0.752411576,0.007187441,0.20389635,0.017022886,0.016833743,0.391961662,103556,0.004172462,0.4346,0.034188034,0.059729645,2157,0.650904033,0.0997151,0,0.007834758,0.010755654,0.086596801,0.16988417,0.322118036,0.293160507,0.033094319,0.084390513,0.114285714,0.335985533,0.374321881,0.114285714,0.061121157,0.847789403,0.044211947,0,0.02159973,2183,0.011910215,0.267037552,0.732962448,958,500200,1978,1970 to 1979,2003,2012,2000
25017388200,7433,487.0481645,0.676364456,0.161307682,0.219561415,0.49831831,0.120812592,0.086102516,0.67671196,0.082604601,0.03713171,0.138840307,0.062962465,0.514582008,68864,0.012458472,0.438,0.091189156,0.072431398,2408,0.674003322,0.150955022,0,0.027726433,0.137888635,0.385385561,0.22729668,0.177059547,0.064816441,0.002634815,0.004918321,0.135815991,0.311792625,0.416940489,0.095655349,0.039795546,0.884589041,0.038356164,0,0.004794521,2532,0.048973144,0.300249169,0.699750831,971,310600,1980,1980 to 1989,2004,2011,2001
25017388300,6375,23766.18778,0.902985075,0.192784314,0.509803922,0.219137255,0.07827451,0.19654902,0.416627451,0.071529412,0.152627451,0.297882353,0.023529412,0.709276075,13984,0.088026244,0.5854,0.514138817,0.114867461,1829,0.425369054,0.471722365,0,0.026992288,0.286490402,0.321622601,0.208620065,0.070626585,0.091633466,0.00905469,0.011952191,0.130858469,0.552204176,0.221345708,0.046867749,0.048723898,0.594908441,0.072353729,0.003573024,0.267083519,1937,0.055756324,0.921268453,0.078731547,426,182000,1952,1950 to 1959,2011,,2004
25017980000,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
25019950100,1437,759.4633724,1.329011345,0.167710508,0.12526096,0.409881698,0.297146834,0.053583855,0.885873347,0.034098817,0.033402923,0.03131524,0.015309673,0.211969284,73462,0,0.5903,0,0.0374677,630,0.5,0.171428571,,0.012698413,0.021917808,0.146118721,0.257534247,0.310502283,0.178082192,0.070319635,0.015525114,0.460443038,0.493670886,0.023734177,0,0.022151899,0.684950774,0.009845288,0.029535865,0.143459916,3054,0.793713163,0.204761905,0.795238095,992,1432700,1959,1950 to 1959,1999,2010,1997
25019950200,5181,997.0018891,0.775531186,0.22119282,0.260374445,0.446824937,0.071607798,0.17969504,0.728430805,0.094962362,0.003088207,0.098050569,0.051727466,0.450747261,87344,0.028752156,0.4292,0.098076923,0.038106579,1739,0.598044853,0.1375,0,0.009615385,0.073806881,0.30826859,0.235849057,0.227524972,0.127081021,0.019145394,0.008324084,0.458025088,0.505950466,0.009006111,0.005146349,0.021871985,0.738476011,0.012856695,0.066792098,0.127626215,3118,0.442270686,0.497987349,0.502012651,1566,828400,1987,1980 to 1989,2006,2011,2000
25019950307,408,42.60390012,0.773913043,0.223039216,0.110294118,0.468137255,0.198529412,0.088235294,0.943627451,0,0.019607843,0.036764706,0,0.107831123,81563,0,0.3894,0,0.113744076,157,0.796178344,0,0.307692308,0,0.017064846,0.136518771,0.245733788,0.228668942,0.232081911,0.139931741,0,0.152046784,0.555555556,0.269005848,0.023391813,0,0.764705882,0.080213904,0,0.021390374,1141,0.862401402,0.114649682,0.885350318,,984400,1980,1980 to 1989,2003,2013,2002
25019950400,2638,447.3654108,0.761014686,0.208870356,0.322971948,0.40030326,0.067854435,0.311220622,0.600075815,0.062168309,0.009476876,0.259287339,0.057998484,0.568724382,104464,0.007228916,0.3876,0,0.010259505,830,0.592771084,0.077235772,0.138888889,0.012195122,0.052325581,0.270613108,0.346194503,0.204016913,0.11627907,0.00845666,0.002114165,0.403833443,0.561797753,0.034368804,0,0,0.770977918,0.017665615,0.050473186,0.112933754,1733,0.521061743,0.348192771,0.651807229,1894,890900,1996,1990 to 1999,2006,2010,2003
25019950500,1030,45.96652093,1.215053763,0.100970874,0.082524272,0.388349515,0.42815534,0.02038835,0.970873786,0.005825243,0.00776699,0.015533981,0,0.057068527,84091,0,0.4661,0.012158055,0.048913043,480,0.685416667,0.142857143,0,0,0.023307436,0.138734739,0.324084351,0.25527192,0.178690344,0.045504994,0.034406215,0.307174888,0.643497758,0.022421525,0.02690583,0,0.772819473,0.032454361,0,0.099391481,2798,0.828448892,0.172916667,0.827083333,1629,2000001,1985,1980 to 1989,1997,2008,1994
25019990000,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
25021400100,5071,15185.3205,0.954142582,0.082823901,0.480378624,0.257542891,0.179254585,0.285939657,0.68369158,0.012423585,0.151449418,0.123052652,0.028002366,0.494332597,97132,0.021621622,0.5192,0.01621074,0.038764385,2405,0.41039501,0.077001013,0,0,0.064849127,0.05108523,0.065643197,0.280571731,0.275542615,0.137903653,0.124404447,0.09306997,0.524271845,0.326749247,0.055908939,0,0.3125,0.320192308,0.016987179,0.300320513,2522,0.046391753,0.577546778,0.422453222,1770,884900,1939,Prior to 1940,2010,2012,2006
25021400200,6074,29515.86334,1.163105413,0.152946987,0.462792229,0.306717155,0.077543629,0.293546263,0.622160026,0.029799144,0.271320382,0.047415212,0.023049062,0.536165961,65845,0.005594927,0.5931,0.174825175,0.025503778,2681,0.373368146,0.166833167,0.209606987,0,0.033167496,0.050856827,0.045605307,0.344112769,0.233278054,0.180762852,0.112216694,0.046722689,0.520336134,0.399663866,0.033277311,0,0.344267619,0.279636246,0.085742124,0.24780773,2955,0.092724196,0.588959344,0.411040656,1901,672700,1954,1950 to 1959,,2012,2004
25021400300,4354,21443.09627,1.170488534,0.177308222,0.404685347,0.285484612,0.132521819,0.241616904,0.720027561,0.00597152,0.17179605,0.056040423,0.036747818,0.448870241,126711,0.003125,0.4301,0.012269939,0.014903671,1600,0.61125,0.102249489,0.207317073,0,0.028422877,0.040901213,0.095667244,0.34592721,0.245753899,0.102253033,0.141074523,0.035179943,0.407602103,0.474322685,0.064294379,0.01860089,0.420454545,0.245454545,0.084090909,0.180681818,1671,0.042489527,0.478125,0.521875,2022,909400,1939,Prior to 1940,2009,2012,1999
25021400400,5675,19101.23822,1.904298874,0.136563877,0.369515419,0.296035242,0.197885463,0.213568282,0.799295154,0.024493392,0.10660793,0.058325991,0.008986784,0.345760158,95278,0.006263817,0.5568,0.066608997,0.034764208,2714,0.425939573,0.189446367,0.208955224,0,0.031135977,0.05375821,0.073461445,0.335684748,0.243249818,0.122354658,0.140355145,0.069767442,0.385977091,0.457480042,0.080527595,0.006247831,0.356892709,0.326010825,0.049984082,0.170964661,2805,0.032442068,0.561164333,0.438835667,1901,800500,1943,1940 to 1949,2007,2011,2001
